Replication,Elective_App_WT,Elective_Scan_WT,Urgent_Scan_WT,Overtime,Objective_Value
713,29.244088111150305,0.08432799501922875,2.8146574943082565,0.772089990975877,0.48681167463236763
714,17.765538312938933,0.08421811231251287,2.924000960184544,0.8216245732499327,0.43063624743879214
715,19.397710890598216,0.08214864548517106,2.934401692069179,0.8043456140074334,0.4415071972771204
716,21.135789271095362,0.08400145166696518,2.8741292791449884,0.861219409526757,0.4451559671535822
717,15.906310707076385,0.08238437406933814,2.9159032372774694,0.8178705719308943,0.41866966946184014
718,21.690753327552965,0.07677601470294002,2.729312643138058,0.7732923155582625,0.4323685872983931
719,48.13278395744709,0.08307045560582757,3.0272099016453344,0.8460987368318872,0.622861322151746
720,26.03297695821898,0.08576858941471939,2.91318610104309,0.9042069082540455,0.4786455407402182
721,17.677738314327577,0.08242789417336341,3.007840739734818,0.7930484097525291,0.4394291594605805
722,18.78967550206895,0.08311569934745545,2.9691320351115547,0.8859684615984748,0.4417468660167736
723,19.176347109578202,0.08265294453912733,3.0239693299456105,0.8729830131214406,0.4501415154874778
724,23.394941983914883,0.08650710017742094,2.9481246973855346,0.8112660704116846,0.46682501786772734
725,25.04302778650826,0.08211707701383028,2.904993368753158,0.8268067329792789,0.4718426825589318
726,17.967489249628734,0.08131963201121858,2.943460943066696,0.7793569396540263,0.43400055666789916
727,22.164012422292508,0.081637981432325,2.814057006974864,0.7770969153690273,0.4446016461457736
728,24.837514643416696,0.08197289999915128,2.8397586394921617,0.6968153650842581,0.4633710867893078
729,19.18516385825504,0.08523747989104738,2.843827704984299,0.7262237732112478,0.43017826002755133
730,19.52870077863675,0.08297534448871566,2.8309429137399618,0.7580002766142586,0.430791479177278
731,19.219317687976062,0.08096996154303773,3.0001199759728427,0.8256284351121912,0.4477473645206495
732,18.52685883508002,0.08241959422161084,2.962958601426467,0.8129535721091832,0.43949654401809957
733,15.946036317229124,0.08344972696164012,2.969210994903998,0.8133025044019653,0.42482921560776044
734,29.332216342363413,0.08113423646026922,2.86808790924961,0.8001078297026955,0.493272960208469
735,19.325177591667185,0.08164197150978311,2.9112640622685175,0.7485050877350099,0.43850460369452093
736,17.88618028170446,0.08276392103233988,2.9812423590726573,0.8092961243178171,0.4377145098277424
737,23.121114281932382,0.0849116937986761,2.9471879495417532,0.812370808914052,0.46509100797645897
738,17.056458856895727,0.07884737640019965,2.914264319408747,0.8044047293292761,0.4253336874158274
739,17.200180647231885,0.08510554528281024,2.808428643795344,0.734137494542488,0.41442965475046606
